Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 15.27     18.91    18.91                             _init
-----------------------------------------------
                0.78    0.00    2213/2213        std::map<unsigned long, basic_block*, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::operator[](unsigned long const&) [48]
[80]     0.6    0.78    0.00    2213         std::_Rb_tree_iterator<std::pair<unsigned long const, basic_block*> >::operator*() const [80]
                0.00    0.00    2213/173473397     std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> >::_M_valptr() [82]
-----------------------------------------------
                0.00    0.00    2212/145032386     std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<unsigned long const, basic_block*> >, unsigned long const&) [142]
                0.00    0.00    2212/145032386     std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> >*) [133]
                0.11    0.65 145027962/145032386     std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::find(unsigned long const&) [11]
[81]     0.6    0.11    0.65 145032386         std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::_S_key(std::_Rb_tree_node_base const*) [81]
                0.16    0.49 145032386/3473418545     std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::_S_key(std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> > const*) [12]
-----------------------------------------------
                0.00    0.00    2213/173473397     std::_Rb_tree_iterator<std::pair<unsigned long const, basic_block*> >::operator*() const [80]
                0.00    0.00    2213/173473397     std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> >*) [322]
                0.00    0.00    2213/173473397     void std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::_M_construct_node<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> >*, std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [323]
                0.21    0.54 173466758/173473397     std::_Rb_tree_iterator<std::pair<unsigned long const, basic_block*> >::operator->() const [67]
[82]     0.6    0.21    0.55 173473397         std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> >::_M_valptr() [82]
                0.34    0.20 173473397/173473397     __gnu_cxx::__aligned_membuf<std::pair<unsigned long const, basic_block*> >::_M_ptr() [112]
-----------------------------------------------
                0.53    0.22 279880093/279880093     std::_Optional_payload_base<pt_instruction>::_Optional_payload_base<pt_instruction>(std::in_place_t, pt_instruction&&) [55]
[83]     0.6    0.53    0.22 279880093         std::_Optional_payload_base<pt_instruction>::_Storage<pt_instruction, true>::_Storage<pt_instruction>(std::in_place_t, pt_instruction&&) [83]
                0.22    0.00 279880093/1119520372     pt_instruction&& std::forward<pt_instruction>(std::remove_reference<pt_instruction>::type&) [71]
-----------------------------------------------
                0.52    0.23 523520604/523520604     std::optional<unsigned char>::operator*() & [62]
[84]     0.6    0.52    0.23 523520604         std::_Optional_base_impl<unsigned char, std::_Optional_base<unsigned char, true, true> >::_M_get() [84]
                0.23    0.00 523520604/523520604     std::_Optional_payload_base<unsigned char>::_M_get() [170]
-----------------------------------------------
                0.48    0.26 279880093/279880093     follow_asm(std::optional<tnt_packet_data>, unsigned long&, unsigned long, unsigned long, bool&, bool&, unsigned long&, bool&) [3]
[85]     0.6    0.48    0.26 279880093         std::optional<pt_instruction>::operator bool() const [85]
                0.26    0.00 279880093/279880093     std::_Optional_base_impl<pt_instruction, std::_Optional_base<pt_instruction, true, true> >::_M_is_engaged() const [158]
-----------------------------------------------
                0.17    0.56 89921502/89921502     std::optional<tnt_packet_data>::optional<tnt_packet_data&, true>(tnt_packet_data&) [66]
[86]     0.6    0.17    0.56 89921502         std::_Optional_base<tnt_packet_data, true, true>::_Optional_base<tnt_packet_data&, false>(std::in_place_t, tnt_packet_data&) [86]
                0.12    0.37 89921502/89921502     std::_Optional_payload<tnt_packet_data, true, true, true>::_Optional_payload_base<tnt_packet_data&>(std::in_place_t, tnt_packet_data&) [120]
                0.06    0.00 89921502/359686008     tnt_packet_data& std::forward<tnt_packet_data&>(std::remove_reference<tnt_packet_data&>::type&) [160]
-----------------------------------------------
                0.53    0.19 279880093/279880093     std::optional<pt_instruction>::operator*() & [68]
[87]     0.6    0.53    0.19 279880093         std::_Optional_base_impl<pt_instruction, std::_Optional_base<pt_instruction, true, true> >::_M_get() [87]
                0.19    0.00 279880093/279880093     std::_Optional_payload_base<pt_instruction>::_M_get() [181]
-----------------------------------------------
                0.25    0.46 95833410/95833410     get_next_packet(unsigned long) [4]
[88]     0.6    0.25    0.46 95833410         parse_psb() [88]
                0.08    0.38 95633296/1594779379     std::optional<pt_packet>::optional(std::nullopt_t) [22]
                0.00    0.00  200114/215655301     std::optional<pt_packet>::optional<pt_packet, true>(pt_packet&&) [44]
                0.00    0.00  200114/215655801     __advance(unsigned char) [153]
                0.00    0.00  200114/96649321     pt_packet::pt_packet(pt_packet_type) [216]
                0.00    0.00    3873/6257        __load_data_into_buffer() [448]
-----------------------------------------------
                0.18    0.00 215655301/862621204     std::optional<pt_packet>::optional<pt_packet, true>(pt_packet&&) [44]
                0.18    0.00 215655301/862621204     std::_Optional_base<pt_packet, true, true>::_Optional_base<pt_packet, false>(std::in_place_t, pt_packet&&) [47]
                0.18    0.00 215655301/862621204     std::_Optional_payload_base<pt_packet>::_Storage<pt_packet, true>::_Storage<pt_packet>(std::in_place_t, pt_packet&&) [119]
                0.18    0.00 215655301/862621204     std::_Optional_payload_base<pt_packet>::_Optional_payload_base<pt_packet>(std::in_place_t, pt_packet&&) [72]
[89]     0.6    0.71    0.00 862621204         pt_packet&& std::forward<pt_packet>(std::remove_reference<pt_packet>::type&) [89]
-----------------------------------------------
                0.00    0.00    3563/34179087     std::_Hashtable<unsigned long, std::pair<unsigned long const, unsigned long>, std::allocator<std::pair<unsigned long const, unsigned long> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, unsigned long>, false>*) [309]
                0.09    0.62 34175524/34179087     std::_Hashtable<unsigned long, std::pair<unsigned long const, unsigned long>, std::allocator<std::pair<unsigned long const, unsigned long> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, unsigned long const&, unsigned long) const [32]
[90]     0.6    0.09    0.62 34179087         std::_Hashtable<unsigned long, std::pair<unsigned long const, unsigned long>, std::allocator<std::pair<unsigned long const, unsigned long> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<unsigned long const, unsigned long>, false> const&) const [90]
                0.14    0.47 34179087/34188666     std::__detail::_Hash_code_base<unsigned long, std::pair<unsigned long const, unsigned long>, std::__detail::_Select1st, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<unsigned long const, unsigned long>, false> const&, unsigned long) const [101]
-----------------------------------------------
                0.00    0.00       1/754793740     std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::_M_get_insert_unique_pos(unsigned long const&) [143]
                0.00    0.00    2213/754793740     std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> >*) [133]
                0.00    0.00    2213/754793740     std::_Rb_tree_const_iterator<std::pair<unsigned long const, basic_block*> >::_M_const_cast() const [336]
                0.12    0.00 126953609/754793740     std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::_M_upper_bound(std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> >*, std::_Rb_tree_node_base*, unsigned long const&) [16]
                0.12    0.00 126953610/754793740     std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::begin() [162]
                0.14    0.00 146584433/754793740     std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> >*, std::_Rb_tree_node_base*, unsigned long const&) [13]
                0.33    0.00 354297661/754793740     std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::end() [97]
[91]     0.6    0.70    0.00 754793740         std::_Rb_tree_iterator<std::pair<unsigned long const, basic_block*> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [91]
-----------------------------------------------
                0.24    0.46 95833410/95833410     get_next_packet(unsigned long) [4]
[92]     0.6    0.24    0.46 95833410         parse_tma() [92]
                0.08    0.38 95833410/1594779379     std::optional<pt_packet>::optional(std::nullopt_t) [22]
-----------------------------------------------
                0.29    0.41 214941628/214941628     std::__detail::_Hash_node_value_base<std::pair<unsigned long const, unsigned long> >::_M_v() const [70]
[93]     0.6    0.29    0.41 214941628         std::__detail::_Hash_node_value_base<std::pair<unsigned long const, unsigned long> >::_M_valptr() const [93]
                0.21    0.20 214941628/214941628     __gnu_cxx::__aligned_buffer<std::pair<unsigned long const, unsigned long> >::_M_ptr() const [135]
-----------------------------------------------
                0.20    0.46 96240692/96240692     get_next_packet(unsigned long) [4]
[94]     0.5    0.20    0.46 96240692         parse_cbr() [94]
                0.08    0.38 96037029/1594779379     std::optional<pt_packet>::optional(std::nullopt_t) [22]
                0.00    0.00  203663/215655301     std::optional<pt_packet>::optional<pt_packet, true>(pt_packet&&) [44]
                0.00    0.00  203663/215655801     __advance(unsigned char) [153]
                0.00    0.00  203663/96649321     pt_packet::pt_packet(pt_packet_type) [216]
-----------------------------------------------
                0.20    0.46 95833410/95833410     get_next_packet(unsigned long) [4]
[95]     0.5    0.20    0.46 95833410         parse_ovf() [95]
                0.08    0.38 95833410/1594779379     std::optional<pt_packet>::optional(std::nullopt_t) [22]
-----------------------------------------------
                0.66    0.00 583465773/583465773     std::bitset<47ul>::reference::reference(std::bitset<47ul>&, unsigned long) [45]
[96]     0.5    0.66    0.00 583465773         std::_Base_bitset<1ul>::_M_getword(unsigned long) [96]
-----------------------------------------------
                0.13    0.14 146584433/354297661     std::map<unsigned long, basic_block*, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::end() [134]
                0.19    0.19 207713228/354297661     std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::find(unsigned long const&) [11]
[97]     0.5    0.33    0.33 354297661         std::_Rb_tree<unsigned long, std::pair<unsigned long const, basic_block*>, std::_Select1st<std::pair<unsigned long const, basic_block*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, basic_block*> > >::end() [97]
                0.33    0.00 354297661/754793740     std::_Rb_tree_iterator<std::pair<unsigned long const, basic_block*> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [91]
-----------------------------------------------
                0.20    0.46 95833410/95833410     get_next_packet(unsigned long) [4]
[98]     0.5    0.20    0.46 95833410         parse_mtc() [98]
                0.08    0.38 95833410/1594779379     std::optional<pt_packet>::optional(std::nullopt_t) [22]
-----------------------------------------------
                0.00    0.00    9254/279929032     std::_Rb_tree_iterator<std::pair<unsigned long const, jit_asm_instruction*> >::operator*() const [314]
                0.00    0.00   13228/279929032     std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >*) [311]
                0.00    0.00   26456/279929032     void std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_construct_node<unsigned long&, jit_asm_instruction*&>(std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >*, unsigned long&, jit_asm_instruction*&) [310]
                0.20    0.43 279880094/279929032     std::_Rb_tree_iterator<std::pair<unsigned long const, jit_asm_instruction*> >::operator->() const [63]
[99]     0.5    0.20    0.43 279929032         std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >::_M_valptr() [99]
                0.23    0.20 279929032/279929032     __gnu_cxx::__aligned_membuf<std::pair<unsigned long const, jit_asm_instruction*> >::_M_ptr() [130]
-----------------------------------------------
                0.00    0.00   10072/569460783     std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_get_insert_unique_pos(unsigned long const&) [210]
                0.00    0.00   13228/569460783     std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >*) [228]
                0.63    0.00 569437483/569460783     std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >*, std::_Rb_tree_node_base*, unsigned long const&) [25]
[100]    0.5    0.63    0.00 569460783         std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_S_left(std::_Rb_tree_node_base*) [100]
-----------------------------------------------
                0.00    0.00    9579/34188666     std::_Hashtable<unsigned long, std::pair<unsigned long const, unsigned long>, std::allocator<std::pair<unsigned long const, unsigned long> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [221]
                0.14    0.47 34179087/34188666     std::_Hashtable<unsigned long, std::pair<unsigned long const, unsigned long>, std::allocator<std::pair<unsigned long const, unsigned long> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<unsigned long const, unsigned long>, false> const&) const [90]
[101]    0.5    0.14    0.47 34188666         std::__detail::_Hash_code_base<unsigned long, std::pair<unsigned long const, unsigned long>, std::__detail::_Select1st, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<unsigned long const, unsigned long>, false> const&, unsigned long) const [101]
                0.07    0.09 34188666/180773126     std::__detail::_Hash_code_base<unsigned long, std::pair<unsigned long const, unsigned long>, std::__detail::_Select1st, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(unsigned long const&) const [76]
                0.03    0.11 34188666/214941628     std::__detail::_Hash_node_value_base<std::pair<unsigned long const, unsigned long> >::_M_v() const [70]
                0.04    0.10 34188666/214941628     decltype ((get<0>)((forward<std::pair<unsigned long const, unsigned long> const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<unsigned long const, unsigned long> const&>(std::pair<unsigned long const, unsigned long> const&) const [74]
                0.04    0.00 34188666/180796116     std::__detail::_Mod_range_hashing::operator()(unsigned long, unsigned long) const [175]
-----------------------------------------------
                0.15    0.46 96037029/96037029     get_next_packet(unsigned long) [4]
[102]    0.5    0.15    0.46 96037029         parse_tsc() [102]
                0.08    0.38 95833410/1594779379     std::optional<pt_packet>::optional(std::nullopt_t) [22]
                0.00    0.00  203619/215655301     std::optional<pt_packet>::optional<pt_packet, true>(pt_packet&&) [44]
                0.00    0.00  203619/215655801     __advance(unsigned char) [153]
                0.00    0.00  203619/96649321     pt_packet::pt_packet(pt_packet_type) [216]
-----------------------------------------------
                0.15    0.46 96643372/96643372     get_next_packet(unsigned long) [4]
[103]    0.5    0.15    0.46 96643372         parse_pip() [103]
                0.08    0.39 96643372/1594779379     std::optional<pt_packet>::optional(std::nullopt_t) [22]
-----------------------------------------------
                0.14    0.47 96643372/96643372     get_next_packet(unsigned long) [4]
[104]    0.5    0.14    0.47 96643372         parse_mode() [104]
                0.08    0.39 96240692/1594779379     std::optional<pt_packet>::optional(std::nullopt_t) [22]
                0.00    0.00  402680/215655301     std::optional<pt_packet>::optional<pt_packet, true>(pt_packet&&) [44]
                0.00    0.00  402680/215655801     __advance(unsigned char) [153]
                0.00    0.00  402680/96649321     pt_packet::pt_packet(pt_packet_type) [216]
-----------------------------------------------
                0.15    0.46 95833410/95833410     get_next_packet(unsigned long) [4]
[105]    0.5    0.15    0.46 95833410         parse_vmcs() [105]
                0.08    0.38 95833410/1594779379     std::optional<pt_packet>::optional(std::nullopt_t) [22]
-----------------------------------------------
                0.15    0.46 95433183/95433183     get_next_packet(unsigned long) [4]
[106]    0.5    0.15    0.46 95433183         parse_mnt() [106]
                0.08    0.38 95433183/1594779379     std::optional<pt_packet>::optional(std::nullopt_t) [22]
-----------------------------------------------
                0.14    0.46 96240692/96240692     get_next_packet(unsigned long) [4]
[107]    0.5    0.14    0.46 96240692         parse_trace_stop() [107]
                0.08    0.39 96240692/1594779379     std::optional<pt_packet>::optional(std::nullopt_t) [22]
-----------------------------------------------
                0.12    0.46 95633296/95633296     get_next_packet(unsigned long) [4]
[108]    0.5    0.12    0.46 95633296         parse_psb_end() [108]
                0.08    0.38 95433183/1594779379     std::optional<pt_packet>::optional(std::nullopt_t) [22]
                0.00    0.00  200113/215655301     std::optional<pt_packet>::optional<pt_packet, true>(pt_packet&&) [44]
                0.00    0.00  200113/215655801     __advance(unsigned char) [153]
                0.00    0.00  200113/96649321     pt_packet::pt_packet(pt_packet_type) [216]
-----------------------------------------------
                0.00    0.00    9370/559831723     std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::begin() [320]
                0.00    0.00   26456/559831723     std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_get_insert_unique_pos(unsigned long const&) [210]
                0.00    0.00   26456/559831723     std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >*) [275]
                0.29    0.00 279884720/559831723     std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> >*, std::_Rb_tree_node_base*, unsigned long const&) [25]
                0.29    0.00 279884721/559831723     std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::end() [113]
[109]    0.5    0.58    0.00 559831723         std::_Rb_tree_iterator<std::pair<unsigned long const, jit_asm_instruction*> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [109]
-----------------------------------------------
                0.10    0.46 95833410/95833410     get_next_packet(unsigned long) [4]
[110]    0.5    0.10    0.46 95833410         parse_cyc() [110]
                0.08    0.38 95833410/1594779379     std::optional<pt_packet>::optional(std::nullopt_t) [22]
-----------------------------------------------
                0.19    0.36 163002890/163002890     follow_asm(std::optional<tnt_packet_data>, unsigned long&, unsigned long, unsigned long, bool&, bool&, unsigned long&, bool&) [3]
[111]    0.4    0.19    0.36 163002890         std::bitset<47ul>::reference::operator bool() const [111]
                0.18    0.17 163002890/583465773     std::_Base_bitset<1ul>::_S_maskbit(unsigned long) [57]
-----------------------------------------------
                0.34    0.20 173473397/173473397     std::_Rb_tree_node<std::pair<unsigned long const, basic_block*> >::_M_valptr() [82]
[112]    0.4    0.34    0.20 173473397         __gnu_cxx::__aligned_membuf<std::pair<unsigned long const, basic_block*> >::_M_ptr() [112]
                0.20    0.00 173473397/173473397     __gnu_cxx::__aligned_membuf<std::pair<unsigned long const, basic_block*> >::_M_addr() [179]
-----------------------------------------------
                0.25    0.29 279884721/279884721     std::map<unsigned long, jit_asm_instruction*, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::end() [65]
[113]    0.4    0.25    0.29 279884721         std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::end() [113]
                0.29    0.00 279884721/559831723     std::_Rb_tree_iterator<std::pair<unsigned long const, jit_asm_instruction*> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [109]
-----------------------------------------------
                0.15    0.37 29084482/29084482     parse_tip(unsigned long) [28]
[114]    0.4    0.15    0.37 29084482         parse_tip_ip_use(unsigned char) [114]
                0.07    0.30 29084478/29084478     std::optional<unsigned char>::optional<int, true>(int&&) [146]
                0.00    0.00       4/4           std::optional<unsigned char>::optional(std::nullopt_t) [603]
-----------------------------------------------
                0.13    0.39 146577433/146577433     std::__detail::_Map_base<unsigned long, std::pair<unsigned long const, unsigned long>, std::allocator<std::pair<unsigned long const, unsigned long> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](unsigned long const&) [24]
[115]    0.4    0.13    0.39 146577433         std::__detail::_Hash_node_value_base<std::pair<unsigned long const, unsigned long> >::_M_v() [115]
                0.13    0.26 146577433/146598514     std::__detail::_Hash_node_value_base<std::pair<unsigned long const, unsigned long> >::_M_valptr() [139]
-----------------------------------------------
                0.00    0.00      10/146584470     std::_Hashtable<unsigned long, std::pair<unsigned long const, unsigned long>, std::allocator<std::pair<unsigned long const, unsigned long> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned long const, unsigned long>, false>*, unsigned long) [220]
                0.16    0.35 146584460/146584470     std::__detail::_Map_base<unsigned long, std::pair<unsigned long const, unsigned long>, std::allocator<std::pair<unsigned long const, unsigned long> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](unsigned long const&) [24]
[116]    0.4    0.17    0.35 146584470         std::_Hashtable<unsigned long, std::pair<unsigned long const, unsigned long>, std::allocator<std::pair<unsigned long const, unsigned long> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(unsigned long) const [116]
                0.17    0.17 146584470/146584470     std::__detail::_Hash_code_base<unsigned long, std::pair<unsigned long const, unsigned long>, std::__detail::_Select1st, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(unsigned long, unsigned long) const [149]
-----------------------------------------------
                0.51    0.00 785885210/785885210     std::_Rb_tree<unsigned long, std::pair<unsigned long const, jit_asm_instruction*>, std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, jit_asm_instruction*> > >::_S_key(std::_Rb_tree_node<std::pair<unsigned long const, jit_asm_instruction*> > const*) [33]
[117]    0.4    0.51    0.00 785885210         std::_Select1st<std::pair<unsigned long const, jit_asm_instruction*> >::operator()(std::pair<unsigned long const, jit_asm_instruction*> const&) const [117]
-----------------------------------------------
